Player,Injury,Start Date,Return Date,Days Missed
Jabari Bird,placed on IL,2017-10-30,2017-11-06,7
Jabari Bird,placed on IL,2017-10-17,2017-10-18,1
Jabari Bird,placed on IL,2017-11-14,2017-11-25,11
Jabari Parker,placed on IL with NBA health and safety protocols,2021-02-25,2021-02-26,1
Jabari Parker,placed on IL with illness,2021-12-07,2021-12-09,2
Jabari Parker,placed on IL with NBA health and safety protocols,2021-12-16,2021-12-25,9
Jabari Parker,placed on IL with right shoulder injury,2019-12-27,2020-01-03,7
Jabari Parker,placed on IL with stomach illness,2018-12-17,2018-12-23,6
Jabari Parker,placed on IL  surgery on left knee to repair torn ACL,2017-04-15,2018-02-02,293
Jabari Parker,placed on IL with sprained right foot,2015-11-17,2015-11-19,2
Jabari Parker,placed on IL with right shoulder injury,2020-01-07,2020-02-20,44
Jabari Parker,placed on IL with torn ACL in left knee,2017-02-10,2017-04-08,57
Jabari Parker,placed on IL  surgery on left knee to repair torn ACL,2015-10-28,2015-11-04,7
Jabari Smith Jr.,placed on IL with sprained right ankle,2023-01-21,2023-01-25,4
Jack Cooley,placed on IL,2018-02-22,2018-03-09,15
Jack Cooley,placed on IL,2018-01-08,2018-02-11,34
Jack Cooley,placed on IL,2017-12-10,2018-01-06,27
Jack Cooley,placed on IL,2017-11-20,2017-12-01,11
Jack Cooley,placed on IL,2017-10-18,2017-11-17,30
Jack Cooley,placed on IL,2018-03-11,2018-03-31,20
Jack White,placed on IL with NBA health and safety protocols,2023-03-27,2023-03-31,4
Jacob Evans,placed on IL with left foot injury,2018-12-22,2018-12-27,5
Jacob Evans,placed on IL,2018-11-08,2018-11-10,2
Jacob Evans,placed on IL with concussion,2020-01-16,2020-01-22,6
Jacob Evans,placed on IL with strained left adductor,2019-10-30,2019-12-09,40
Jacob Evans,placed on IL,2019-01-18,2019-02-23,36
Jacob Evans,placed on IL,2019-01-11,2019-01-13,2
Jacob Evans,placed on IL,2018-12-31,2019-01-03,3
Jacob Pullen,placed on IL,2017-12-12,2017-12-18,6
Jacob Pullen,placed on IL,2017-11-27,2017-11-30,3
Jacob Pullen,placed on IL,2017-10-18,2017-11-25,38
Jacob Pullen,placed on IL,2017-12-28,2017-12-30,2
Jacob Wiley / Jake Wiley,placed on IL,2017-10-18,2017-10-29,11
Jacob Wiley / Jake Wiley,placed on IL,2017-11-14,2018-01-03,50
Jaden Ivey,placed on IL with NBA health and safety protocols,2023-03-10,2023-03-16,6
Jaden Ivey,placed on IL with sore right knee,2022-11-27,2022-12-01,4
Jaden McDaniels,placed on IL with flu,2021-11-29,2021-12-06,7
Jaden McDaniels,placed on IL with sprained left ankle,2022-03-15,2022-04-04,20
Jaden McDaniels,placed on IL with illness,2022-11-27,2022-12-03,6
Jaden Springer,placed on IL,2021-11-11,2021-11-13,2
Jaden Springer,placed on IL with concussion,2021-12-13,2021-12-22,9
Jaden Springer,placed on IL,2021-10-26,2021-11-06,11
Jaden Springer,placed on IL with NBA health and safety protocols,2022-01-03,2022-01-11,8
Jaden Springer,placed on IL with bruised right knee,2022-04-16,2022-04-18,2
Jae Crowder,placed on IL with sore calf,2023-03-16,2023-03-27,11
Jae Crowder,placed on IL with NBA health and safety protocols,2021-12-26,2022-01-07,12
Jae Crowder,placed on IL with sore right knee,2020-01-26,2020-01-29,3
Jae Crowder,placed on IL with sore left ankle,2019-12-29,2020-01-02,4
Jae Crowder,placed on IL with bruised right quadriceps,2019-04-03,2019-04-05,2
Jae Crowder,placed on IL with strained abdominal muscle,2014-03-11,2014-03-16,5
Jae Crowder,placed on IL with sprained right ankle,2016-03-15,2016-03-31,16
Jae Crowder,placed on IL with sprained left ankle,2016-11-03,2016-11-19,16
Jae Crowder,placed on IL with left thumb injury,2018-12-29,2019-01-01,3
Jae'Sean Tate,placed on IL with right ankle injury,2023-01-26,2023-01-28,2
Jae'Sean Tate,placed on IL with right ankle injury,2023-03-03,2023-03-05,2
Jae'Sean Tate,placed on IL with sore left ankle,2022-03-09,2022-03-12,3
Jae'Sean Tate,placed on IL with NBA health and safety protocols,2021-12-27,2021-12-31,4
Jae'Sean Tate,placed on IL with ankle injury,2022-10-19,2022-10-25,6
Jahlil Okafor,placed on IL with upper respiratory infection,2017-10-28,2017-10-30,2
Jahlil Okafor,placed on IL with sprained left ankle,2019-11-16,2019-11-17,1
Jahlil Okafor,placed on IL with sprained left ankle,2019-03-04,2019-03-06,2
Jahlil Okafor,placed on IL with sprained left ankle,2019-02-08,2019-02-12,4
Jahlil Okafor,placed on IL,2018-11-16,2018-11-17,1
Jahlil Okafor,placed on IL,2018-11-07,2018-11-10,3
Jahlil Okafor,placed on IL with left knee injury,2021-02-02,2021-04-08,65
Jahlil Okafor,placed on IL with NBA health and safety protocols,2021-04-30,2021-05-04,4
Jahlil Okafor,placed on IL with sprained right ankle,2018-04-05,2018-04-07,2
Jahlil Okafor,placed on IL with upper respiratory infection,2017-11-13,2017-11-22,9
Jahlil Okafor,placed on IL with illness,2016-01-26,2016-01-30,4
Jahmi'us Ramsey,placed on IL,2021-01-11,2021-01-13,2
Jahmi'us Ramsey,placed on IL with strained left groin,2021-01-14,2021-01-30,16
Jahmi'us Ramsey,placed on IL with strained right hamstring,2021-03-19,2021-03-31,12
Jake LaRavia,placed on IL with sore back,2023-02-28,2023-03-01,1
Jake LaRavia,placed on IL with sore left foot,2022-11-30,2022-12-12,12
Jake LaRavia,placed on IL with illness,2022-10-29,2022-11-02,4
Jake Layman,placed on IL with toe injury,2019-11-20,2020-02-24,96
Jake Layman,placed on IL,2018-04-17,2018-04-19,2
Jakob Poeltl,placed on IL with tightness in lower back,2022-04-03,2022-04-04,1
Jakob Poeltl,placed on IL with tightness in lower back,2022-04-08,2022-04-10,2
Jakob Poeltl,placed on IL with sore lower back,2022-02-26,2022-02-27,1
Jakob Poeltl,placed on IL with concussion,2022-02-02,2022-02-04,2
Jakob Poeltl,placed on IL with sore lower back,2022-01-29,2022-01-31,2
Jakob Poeltl,placed on IL with NBA health and safety protocols,2021-11-03,2021-11-07,4
Jakob Poeltl,placed on IL,2021-11-10,2021-11-18,8
Jakob Poeltl,placed on IL with sore right knee,2022-11-20,2022-11-23,3
Jakob Poeltl,placed on IL with sprained MCL in right knee,2020-03-02,2020-07-31,151
Jakob Poeltl,placed on IL with left hamstring injury,2019-03-06,2019-03-10,4
Jakob Poeltl,placed on IL with back injury,2022-01-15,2022-01-16,1
Jakob Poeltl,placed on IL with sore lower back,2022-03-12,2022-03-13,1
Jalen Brunson,placed on IL with right hand injury,2023-04-05,2023-04-15,10
Jalen Brunson,placed on IL with bruised right foot,2022-03-07,2022-03-09,2
Jalen Brunson,placed on IL with bruised right thigh,2022-03-11,2022-03-13,2
Jalen Brunson,placed on IL with sore right hip,2022-12-29,2023-01-02,4
Jalen Brunson,placed on IL with sore left foot,2023-03-05,2023-03-09,4
Jalen Brunson,placed on IL with sprained right hand,2023-03-27,2023-03-29,2
Jalen Brunson,placed on IL with left foot injury,2021-11-27,2021-11-29,2
Jalen Brunson,placed on IL with NBA health and safety protocols,2021-01-08,2021-01-18,10
Jalen Duren,placed on IL with sprained left ankle,2022-10-31,2022-11-07,7
Jalen Duren,placed on IL with sore right ankle,2023-01-10,2023-01-11,1
Jalen Duren,placed on IL with sore ankle,2023-02-24,2023-03-09,13
Jalen Green,placed on IL with bruised right calf,2023-01-27,2023-02-02,6
Jalen Green,placed on IL with strained left hamstring,2021-11-26,2021-12-23,27
Jalen Harris,placed on IL,2021-03-17,2021-03-22,5
Jalen Harris,placed on IL with right hip pointer,2021-03-28,2021-04-29,32
Jalen Johnson,placed on IL with NBA health and safety protocols,2021-12-26,2022-01-07,12
Jalen Johnson,placed on IL with sprained left ankle,2022-01-12,2022-01-15,3
Jalen Johnson,placed on IL with strained left hamstring,2023-03-17,2023-03-31,14
Jalen Johnson,placed on IL with concussion,2022-03-30,2022-04-04,5
Jalen Johnson,placed on IL with sore right ankle,2022-11-28,2022-12-02,4
Jalen Jones,placed on IL,2018-04-01,2018-04-04,3
Jalen Jones,placed on IL,2018-02-23,2018-03-16,21
Jalen Jones,placed on IL,2017-10-30,2017-11-15,16
Jalen Jones,placed on IL,2018-03-24,2018-03-27,3
Jalen Jones,placed on IL,2018-01-24,2018-02-05,12
Jalen Jones,placed on IL,2018-01-13,2018-01-22,9
Jalen Jones,placed on IL,2017-11-22,2017-12-11,19
Jalen Lecque,placed on IL,2020-02-21,2020-08-04,165
Jalen Lecque,placed on IL,2020-02-07,2020-02-10,3
Jalen Lecque,placed on IL,2019-12-23,2020-01-14,22
Jalen Lecque,placed on IL,2019-10-23,2019-12-21,59
Jalen Lecque,placed on IL with sprained left ankle,2021-01-05,2021-01-17,12
Jalen Lecque,placed on IL,2020-01-20,2020-02-02,13
Jalen McDaniels,placed on IL with NBA health and safety protocols,2021-12-04,2021-12-13,9
Jalen McDaniels,placed on IL with sprained left ankle,2022-01-23,2022-03-08,44
Jalen McDaniels,placed on IL,2021-01-27,2021-02-14,18
Jalen McDaniels,placed on IL with bruised right hip,2023-03-15,2023-03-25,10
Jalen Smith,placed on IL with illness,2021-12-13,2021-12-16,3
Jalen Smith,placed on IL with NBA health and safety protocols,2021-02-14,2021-02-15,1
Jalen Smith,placed on IL with sprained left ankle,2020-12-31,2021-01-06,6
Jalen Smith,placed on IL with NBA health and safety protocols,2021-01-07,2021-01-22,15
Jalen Suggs,placed on IL with fractured right thumb,2021-11-30,2022-01-13,44
Jalen Suggs,placed on IL with sprained right ankle,2022-03-05,2022-03-09,4
Jalen Suggs,placed on IL with right ankle injury,2022-03-15,2022-04-04,20
Jalen Suggs,placed on IL with sprained right ankle,2022-10-22,2022-11-01,10
Jalen Suggs,placed on IL with concussion protocols,2023-03-17,2023-03-26,9
Jalen Suggs,placed on IL with sprained right ankle,2021-11-15,2021-11-17,2
Jamaal Franklin,placed on IL,2014-04-19,2014-05-03,14
Jamaal Franklin,placed on IL,2014-02-28,2014-04-06,37
Jamal Crawford,placed on IL with bruised right calf,2015-03-08,2015-04-07,30
Jamal Crawford,placed on IL with conditioning,2020-07-31,2020-08-04,4
Jamal Murray,placed on IL with NBA health and safety protocols,2022-11-18,2022-11-22,4
Jamal Murray,placed on IL with sore right knee,2021-04-06,2021-04-12,6
Jamal Murray,placed on IL with sore left knee,2021-02-06,2021-02-08,2
Jamal Murray,placed on IL with sprained left ankle,2020-01-16,2020-02-04,19
Jamal Murray,placed on IL with sprained left ankle,2019-01-26,2019-02-06,11
Jamal Murray,placed on IL with concussion,2018-01-17,2018-01-19,2
Jamal Murray,placed on IL with left hamstring injury,2020-08-01,2020-08-08,7
Jamal Murray,placed on IL with left knee injury,2022-12-28,2022-12-30,2
Jamal Murray,placed on IL with left knee injury,2022-12-20,2022-12-23,3
Jamal Murray,placed on IL with right knee inflammation,2023-02-07,2023-02-22,15
Jamal Murray,placed on IL with left knee injury,2023-01-25,2023-01-28,3
Jamal Murray,placed on IL with sprained right thumb,2023-04-06,2023-04-08,2
Jameer Nelson,placed on IL,2018-03-20,2018-03-29,9
Jameer Nelson,placed on IL with left ankle injury,2017-12-11,2017-12-13,2
Jameer Nelson,placed on IL with sore/sprained left wrist,2016-02-01,2016-02-29,28
Jameer Nelson,placed on IL with hip injury,2016-01-10,2016-01-13,3
Jameer Nelson,placed on IL with Achilles injury,2015-02-09,2015-02-20,11
Jameer Nelson,placed on IL with sprained right ankle,2015-01-05,2015-01-16,11
Jameer Nelson,placed on IL with back spasms,2014-11-26,2014-11-28,2
Jameer Nelson,placed on IL with illness,2014-03-05,2014-03-08,3
Jameer Nelson,placed on IL with sprained right wrist,2016-01-21,2016-01-28,7
Jamel Artis,placed on IL,2017-10-18,2017-12-13,56
Jamel Artis,placed on IL,2017-12-26,2018-03-22,86
James Bouknight,placed on IL with sore neck,2022-02-28,2022-03-15,15
James Bouknight,placed on IL with sprained right wrist,2022-02-07,2022-02-11,4
James Ennis III,placed on IL with bruised right quadriceps,2019-04-04,2019-04-15,11
James Ennis III,placed on IL with illness,2020-01-03,2020-01-06,3
James Ennis III,placed on IL,2015-12-08,2015-12-13,5
James Ennis III,placed on IL with bruised right quadriceps,2019-03-25,2019-03-30,5
James Ennis III,placed on IL with left calf injury,2019-01-16,2019-01-19,3
James Ennis III,placed on IL with right calf injury,2021-04-18,2021-04-28,10
James Ennis III,placed on IL with strained right hamstring,2018-12-12,2019-01-03,22
James Ennis III,placed on IL with strained right hamstring,2018-10-26,2018-11-02,7
James Ennis III,placed on IL with right calf injury,2018-01-29,2018-02-01,3
James Ennis III,placed on IL,2015-12-26,2016-01-08,13
James Ennis III,placed on IL with right knee injury,2017-04-12,2017-04-22,10
James Ennis III,placed on IL with right hamstring injury,2020-12-22,2021-01-05,14
James Ennis III,placed on IL with right calf injury,2018-01-19,2018-01-20,1
James Ennis III,placed on IL with left calf injury,2021-03-11,2021-03-21,10
James Harden,placed on IL with left hamstring injury,2022-03-21,2022-03-22,1
James Harden,placed on IL with left thigh injury,2021-01-31,2021-02-01,1
James Harden,placed on IL with sore right hand,2018-03-27,2018-03-30,3
James Harden,placed on IL with right hamstring injury,2021-04-01,2021-04-05,4
James Harden,placed on IL with strained left hamstring,2018-01-03,2018-01-18,15
James Harden,placed on IL with illness,2017-04-02,2017-04-05,3
James Harden,placed on IL with strained right hamstring,2021-04-06,2021-05-12,36
James Harden,placed on IL with tightness in right hamstring,2021-06-06,2021-06-15,9
James Harden,placed on IL with NBA health and safety protocols,2021-12-14,2021-12-23,9
James Harden,placed on IL with hyperextended left knee,2022-01-10,2022-01-12,2
James Harden,placed on IL with tightness in left hamstring,2022-02-10,2022-02-24,14
James Harden,placed on IL with left hamstring injury,2022-03-05,2022-03-06,1
James Harden,placed on IL with strained left hamstring,2018-10-26,2018-11-03,8
James Harden,placed on IL with bruised left thigh,2020-01-26,2020-01-29,3
James Harden,placed on IL with cervical strain,2019-02-23,2019-02-25,2
James Harden,placed on IL with strained tendon in right foot,2023-01-21,2023-01-25,4
James Harden,placed on IL with strained tendon in right foot,2022-11-03,2022-12-05,32
James Harden,placed on IL with left Achilles injury,2023-04-07,2023-04-15,8
James Harden,placed on IL with left hamstring injury,2022-04-10,2022-04-15,5
James Harden,placed on IL with sore left Achilles,2023-03-22,2023-03-29,7
James Harden,placed on IL with sore left foot,2023-03-18,2023-03-19,1
James Johnson,placed on IL with right elbow injury,2022-12-05,2022-12-07,2
James Johnson,placed on IL with sprained right ankle,2014-11-21,2014-11-24,3
James Johnson,placed on IL with right hamstring injury,2015-01-30,2015-02-06,7
James Johnson,placed on IL with sore left Achilles,2015-12-02,2015-12-03,1
James Johnson,placed on IL with sprained left ankle,2016-02-02,2016-02-19,17
James Johnson,placed on IL with left Achilles injury,2016-03-18,2016-03-20,2
James Johnson,placed on IL,2016-04-07,2016-04-08,1
James Johnson,placed on IL with sports hernia,2018-10-17,2018-11-18,32
James Johnson,placed on IL with sprained left ankle,2018-04-04,2018-04-06,2
James Johnson,placed on IL for conditioning,2019-10-23,2019-10-31,8
James Johnson,placed on IL with illness,2019-11-12,2019-11-14,2
James Johnson,placed on IL with NBA health and safety protocols,2021-03-16,2021-03-23,7
James Johnson,placed on IL with NBA health and safety protocols,2021-03-26,2021-03-27,1
James Johnson,placed on IL with strained right adductor,2021-04-20,2021-04-28,8
James Johnson,placed on IL with NBA health and safety protocols,2021-12-14,2021-12-24,10
James Johnson,placed on IL with illness,2022-01-15,2022-01-18,3
James Johnson,placed on IL with illness,2022-04-04,2022-04-07,3
James Johnson,placed on IL with sprained left shoulder,2019-02-23,2019-03-02,7
James Jones (Andrew),placed on IL,2014-02-12,2014-02-23,11
James Jones (Andrew),placed on IL,2014-01-26,2014-02-11,16
James Jones (Andrew),placed on IL,2014-03-01,2014-03-18,17
James Jones (Andrew),placed on IL,2014-01-02,2014-01-04,2
James Michael McAdoo / James McAdoo (Michael),placed on IL,2017-10-30,2017-11-11,12
James Michael McAdoo / James McAdoo (Michael),placed on IL,2017-10-23,2017-10-28,5
James Michael McAdoo / James McAdoo (Michael),placed on IL,2015-11-24,2015-11-28,4
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-11-10,2016-11-18,8
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-10-25,2016-10-30,5
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-06-02,2016-06-13,11
James Michael McAdoo / James McAdoo (Michael),placed on IL,2015-04-07,2015-04-15,8
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-04-16,2016-04-18,2
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-04-07,2016-04-09,2
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-11-19,2016-11-21,2
James Michael McAdoo / James McAdoo (Michael),placed on IL with flu,2015-04-23,2015-05-03,10
James Michael McAdoo / James McAdoo (Michael),placed on IL,2017-12-02,2017-12-07,5
James Michael McAdoo / James McAdoo (Michael),placed on IL,2017-11-15,2017-11-29,14
James Michael McAdoo / James McAdoo (Michael),placed on IL,2015-02-20,2015-03-13,21
James Michael McAdoo / James McAdoo (Michael),placed on IL,2015-03-14,2015-03-16,2
James Michael McAdoo / James McAdoo (Michael),placed on IL,2015-03-23,2015-03-24,1
James Michael McAdoo / James McAdoo (Michael),placed on IL,2015-04-04,2015-04-05,1
James Michael McAdoo / James McAdoo (Michael),placed on IL,2017-12-28,2018-01-05,8
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-11-23,2016-11-25,2
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-05-09,2016-05-26,17
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-12-03,2016-12-05,2
James Michael McAdoo / James McAdoo (Michael),placed on IL,2017-10-18,2017-10-21,3
James Michael McAdoo / James McAdoo (Michael),placed on IL,2017-01-18,2017-01-20,2
James Michael McAdoo / James McAdoo (Michael),placed on IL,2017-01-12,2017-01-16,4
James Michael McAdoo / James McAdoo (Michael),placed on IL,2017-01-04,2017-01-10,6
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-12-23,2016-12-30,7
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-12-20,2016-12-22,2
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-11-28,2016-12-01,3
James Michael McAdoo / James McAdoo (Michael),placed on IL with sprained toe on left foot,2016-01-13,2016-03-01,48
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-12-08,2016-12-10,2
James Michael McAdoo / James McAdoo (Michael),placed on IL,2016-12-13,2016-12-15,2
James Webb III,placed on IL,2018-02-26,2018-04-05,38
James Webb III,placed on IL,2018-01-17,2018-01-27,10
James Wiseman,placed on IL with sprained left ankle,2023-01-07,2023-01-25,18
James Wiseman,placed on IL with NBA health and safety protocols,2021-03-17,2021-03-23,6
James Young,placed on IL,2014-11-23,2014-11-30,7
James Young,placed on IL,2015-10-28,2015-11-10,13
James Young,placed on IL,2015-11-13,2015-11-22,9
James Young,placed on IL,2015-03-25,2015-04-15,21
James Young,placed on IL,2016-01-24,2016-01-25,1
James Young,placed on IL with bruised tailbone / sore lower back,2017-03-08,2017-03-12,4
